"lvl4_id","lvl4_name","lvl2_id","lvl2_name","lvl1_id","lvl1_name"
3521,Ioannina,167,Ioannina Prefecture,105055,Ipiros
3522,Kalarites,167,Ioannina Prefecture,105055,Ipiros
3523,Kalpakio,167,Ioannina Prefecture,105055,Ipiros
3524,Katsanochoria,167,Ioannina Prefecture,105055,Ipiros
3525,Kentriko Zagori,167,Ioannina Prefecture,105055,Ipiros
3526,Konitsa,167,Ioannina Prefecture,105055,Ipiros
3527,Lavdani,167,Ioannina Prefecture,105055,Ipiros
3528,Mastrochoria,167,Ioannina Prefecture,105055,Ipiros
3529,Matsouki,167,Ioannina Prefecture,105055,Ipiros
3530,Metsovo,167,Ioannina Prefecture,105055,Ipiros
3531,Milea,167,Ioannina Prefecture,105055,Ipiros
3532,Molossoi,167,Ioannina Prefecture,105055,Ipiros
3533,Mpizanio,167,Ioannina Prefecture,105055,Ipiros
3534,Nisos ioanninnon,167,Ioannina Prefecture,105055,Ipiros
3535,Pamvotida,167,Ioannina Prefecture,105055,Ipiros
3536,Papigko,167,Ioannina Prefecture,105055,Ipiros
3537,Passarona,167,Ioannina Prefecture,105055,Ipiros
3538,Perama,167,Ioannina Prefecture,105055,Ipiros
3539,Pramanta,167,Ioannina Prefecture,105055,Ipiros
3540,Pogoniani,167,Ioannina Prefecture,105055,Ipiros
3541,Selloi,167,Ioannina Prefecture,105055,Ipiros
3542,Sirrako,167,Ioannina Prefecture,105055,Ipiros
3543,Tzoumerka,167,Ioannina Prefecture,105055,Ipiros
3544,Timfi,167,Ioannina Prefecture,105055,Ipiros
3545,Fourka,167,Ioannina Prefecture,105055,Ipiros
3546,Eleftheroupoli,168,Kavala Prefecture,105057,Macedonia
3547,Eleitheres,168,Kavala Prefecture,105057,Macedonia
3548,Thasos,168,Kavala Prefecture,105057,Macedonia
3549,Kavala,168,Kavala Prefecture,105057,Macedonia
3550,Keramoti,168,Kavala Prefecture,105057,Macedonia
3551,Oreino,168,Kavala Prefecture,105057,Macedonia
3552,Orfano,168,Kavala Prefecture,105057,Macedonia
3553,Paggaio,168,Kavala Prefecture,105057,Macedonia
3554,Pierea,168,Kavala Prefecture,105057,Macedonia
3555,Filippoi,168,Kavala Prefecture,105057,Macedonia
3556,Chrisoupoli,168,Kavala Prefecture,105057,Macedonia
3557,Athamanon,169,Karditsa Prefecture,105056,Thessalia
3558,Argithea,169,Karditsa Prefecture,105056,Thessalia
3559,Arni,169,Karditsa Prefecture,105056,Thessalia
3560,Acheloos,169,Karditsa Prefecture,105056,Thessalia
3561,Ithomi,169,Karditsa Prefecture,105056,Thessalia
3562,Itamos,169,Karditsa Prefecture,105056,Thessalia
3563,Kallifono,169,Karditsa Prefecture,105056,Thessalia
3564,Kampos,169,Karditsa Prefecture,105056,Thessalia
3565,Karditsa,169,Karditsa Prefecture,105056,Thessalia
3566,Menelaida,169,Karditsa Prefecture,105056,Thessalia
3567,Mitropoli,169,Karditsa Prefecture,105056,Thessalia
3568,Mouzaki,169,Karditsa Prefecture,105056,Thessalia
3569,Nevropoli Agrafon,169,Karditsa Prefecture,105056,Thessalia
3570,Palamas,169,Karditsa Prefecture,105056,Thessalia
3571,Pamisos,169,Karditsa Prefecture,105056,Thessalia
3572,Plastiras,169,Karditsa Prefecture,105056,Thessalia
3573,Rentina,169,Karditsa Prefecture,105056,Thessalia
3574,Sellana,169,Karditsa Prefecture,105056,Thessalia
3575,Sofades,169,Karditsa Prefecture,105056,Thessalia
3576,Tamasi,169,Karditsa Prefecture,105056,Thessalia
3577,Fillo,169,Karditsa Prefecture,105056,Thessalia
3578,Agia Triada,170,Kastoria Prefecture,105057,Macedonia
3579,Agioi Anargiroi,170,Kastoria Prefecture,105057,Macedonia
3580,Akrites,170,Kastoria Prefecture,105057,Macedonia
3581,Aliakmonas,170,Kastoria Prefecture,105057,Macedonia
3582,Arrenes,170,Kastoria Prefecture,105057,Macedonia
3583,Vitsi,170,Kastoria Prefecture,105057,Macedonia
3584,Grammos,170,Kastoria Prefecture,105057,Macedonia
3585,Ion Dragoumis,170,Kastoria Prefecture,105057,Macedonia
3586,Kastoria,170,Kastoria Prefecture,105057,Macedonia
3587,Kastraki,170,Kastoria Prefecture,105057,Macedonia
3588,Kleisoura,170,Kastoria Prefecture,105057,Macedonia
3589,Koresteia,170,Kastoria Prefecture,105057,Macedonia
3590,Makedna,170,Kastoria Prefecture,105057,Macedonia
3591,Nestorio,170,Kastoria Prefecture,105057,Macedonia
3592,Orestida,170,Kastoria Prefecture,105057,Macedonia
3606,Paxoi,171,Corfu Prefecture,105053,Ionian Islands
3612,Ithaki,172,Kefallinia Prefecture,105053,Ionian Islands
3618,Axioupoli,173,Kilkis Prefecture,105057,Macedonia
3619,Gallikos,173,Kilkis Prefecture,105057,Macedonia
3620,Goumenissa,173,Kilkis Prefecture,105057,Macedonia
3621,Doirani,173,Kilkis Prefecture,105057,Macedonia
3622,Evropos,173,Kilkis Prefecture,105057,Macedonia
3623,Kilkis,173,Kilkis Prefecture,105057,Macedonia
3624,Kroussoi,173,Kilkis Prefecture,105057,Macedonia
3625,Livadia,173,Kilkis Prefecture,105057,Macedonia
3626,Mouries,173,Kilkis Prefecture,105057,Macedonia
3627,Pikrolimni,173,Kilkis Prefecture,105057,Macedonia
3628,Polikastro,173,Kilkis Prefecture,105057,Macedonia
3629,Cherso,173,Kilkis Prefecture,105057,Macedonia
3630,Agia Paraskevi,174,Kozani Prefecture,105057,Macedonia
3631,Aiani,174,Kozani Prefecture,105057,Macedonia
3632,Askio,174,Kozani Prefecture,105057,Macedonia
3633,Velventos,174,Kozani Prefecture,105057,Macedonia
3634,Vermio,174,Kozani Prefecture,105057,Macedonia
3635,Vlasti,174,Kozani Prefecture,105057,Macedonia
3636,Dimitrios Ipsilantis,174,Kozani Prefecture,105057,Macedonia
3637,Elimeia,174,Kozani Prefecture,105057,Macedonia
3638,Ellispontos,174,Kozani Prefecture,105057,Macedonia
3639,Kamvounia,174,Kozani Prefecture,105057,Macedonia
3640,Kozani,174,Kozani Prefecture,105057,Macedonia
3641,Livadero,174,Kozani Prefecture,105057,Macedonia
3642,Mourikio,174,Kozani Prefecture,105057,Macedonia
3643,Neapolis,174,Kozani Prefecture,105057,Macedonia
3644,Pentalofo,174,Kozani Prefecture,105057,Macedonia
3645,Ptolemaida,174,Kozani Prefecture,105057,Macedonia
3646,Servia,174,Kozani Prefecture,105057,Macedonia
3647,Siatista,174,Kozani Prefecture,105057,Macedonia
3648,Tsotili,174,Kozani Prefecture,105057,Macedonia
3649,Agioi Theodoroi,175,Corinthia,105050,Peloponnisos
3650,Assos-Lechaio,175,Corinthia,105050,Peloponnisos
3651,Velo,175,Corinthia,105050,Peloponnisos
3652,Vocha,175,Corinthia,105050,Peloponnisos
3653,Evrostini,175,Corinthia,105050,Peloponnisos
3654,Korinthos,175,Corinthia,105050,Peloponnisos
3655,Loutraki-Perachora,175,Corinthia,105050,Peloponnisos
3656,Nemea,175,Corinthia,105050,Peloponnisos
3657,Xilokastro,175,Corinthia,105050,Peloponnisos
3658,Saronikos,175,Corinthia,105050,Peloponnisos
3659,Sikiona,175,Corinthia,105050,Peloponnisos
3660,Soligeia,175,Corinthia,105050,Peloponnisos
3661,Stimfalia,175,Corinthia,105050,Peloponnisos
3662,Tenea,175,Corinthia,105050,Peloponnisos
3663,Feneos,175,Corinthia,105050,Peloponnisos
3664,Amorgos,176,Cyclades,105052,Aegean Islands
3665,Anafi,176,Cyclades,105052,Aegean Islands
3667,Antiparos,176,Cyclades,105052,Aegean Islands
3669,Donousa,176,Cyclades,105052,Aegean Islands
3670,Naxos - Drimalia,176,Cyclades,105052,Aegean Islands
3673,Iraklias,176,Cyclades,105052,Aegean Islands
3674,Ios,176,Cyclades,105052,Aegean Islands
3675,Kea,176,Cyclades,105052,Aegean Islands
3676,Kimolos,176,Cyclades,105052,Aegean Islands
3678,Koufonisia,176,Cyclades,105052,Aegean Islands
3679,Kythnos,176,Cyclades,105052,Aegean Islands
3680,Milos,176,Cyclades,105052,Aegean Islands
3681,Mykonos,176,Cyclades,105052,Aegean Islands
3682,Naxos,176,Cyclades,105052,Aegean Islands
3685,Paros,176,Cyclades,105052,Aegean Islands
3688,Serifos,176,Cyclades,105052,Aegean Islands
3689,Sikinos,176,Cyclades,105052,Aegean Islands
3690,Sifnos,176,Cyclades,105052,Aegean Islands
3691,Schoinousa,176,Cyclades,105052,Aegean Islands
3694,Folegandros,176,Cyclades,105052,Aegean Islands
3695,East Mani,177,Lakonia,105050,Peloponnisos
3696,Asopos,177,Lakonia,105050,Peloponnisos
3697,Voion,177,Lakonia,105050,Peloponnisos
3698,Geronthres,177,Lakonia,105050,Peloponnisos
3699,Githeio,177,Lakonia,105050,Peloponnisos
3700,Elafonisos,177,Lakonia,105050,Peloponnisos
3701,Elos,177,Lakonia,105050,Peloponnisos
3702,Zarakas,177,Lakonia,105050,Peloponnisos
3703,Therapni,177,Lakonia,105050,Peloponnisos
3704,Karies,177,Lakonia,105050,Peloponnisos
3705,Krokees,177,Lakonia,105050,Peloponnisos
3706,Molaoi,177,Lakonia,105050,Peloponnisos
3707,Monemvasia,177,Lakonia,105050,Peloponnisos
3708,Mistras,177,Lakonia,105050,Peloponnisos
3709,Niata,177,Lakonia,105050,Peloponnisos
3710,Oinountas,177,Lakonia,105050,Peloponnisos
3711,Oitilos,177,Lakonia,105050,Peloponnisos
3712,Pellana,177,Lakonia,105050,Peloponnisos
3713,Skala,177,Lakonia,105050,Peloponnisos
3714,Sminos,177,Lakonia,105050,Peloponnisos
3715,Sparti,177,Lakonia,105050,Peloponnisos
3716,Farida,177,Lakonia,105050,Peloponnisos
3717,Agia,178,Larissa Prefecture,105056,Thessalia
3718,Ampelakia,178,Larissa Prefecture,105056,Thessalia
3719,Ampelonas,178,Larissa Prefecture,105056,Thessalia
3720,Antichasia,178,Larissa Prefecture,105056,Thessalia
3721,Armenio,178,Larissa Prefecture,105056,Thessalia
3722,Verdikoussa,178,Larissa Prefecture,105056,Thessalia
3723,Giannouli,178,Larissa Prefecture,105056,Thessalia
3724,Gonnoi,178,Larissa Prefecture,105056,Thessalia
3725,Elassona,178,Larissa Prefecture,105056,Thessalia
3726,Enippeas,178,Larissa Prefecture,105056,Thessalia
3727,Evrimeno,178,Larissa Prefecture,105056,Thessalia
3728,Karia,178,Larissa Prefecture,105056,Thessalia
3729,Kato Olimpos,178,Larissa Prefecture,105056,Thessalia
3730,Kileler,178,Larissa Prefecture,105056,Thessalia
3731,Koilada,178,Larissa Prefecture,105056,Thessalia
3732,Krannonas,178,Larissa Prefecture,105056,Thessalia
3733,Lakereia,178,Larissa Prefecture,105056,Thessalia
3734,Larisa,178,Larissa Prefecture,105056,Thessalia
3735,Livadi,178,Larissa Prefecture,105056,Thessalia
3736,Makrichori,178,Larissa Prefecture,105056,Thessalia
3737,Melivoia,178,Larissa Prefecture,105056,Thessalia
3738,Narthaki,178,Larissa Prefecture,105056,Thessalia
3739,Nessonas,178,Larissa Prefecture,105056,Thessalia
3740,Nikaia,178,Larissa Prefecture,105056,Thessalia
3741,Olimpos,178,Larissa Prefecture,105056,Thessalia
3742,Platikampos,178,Larissa Prefecture,105056,Thessalia
3743,Polidamantas,178,Larissa Prefecture,105056,Thessalia
3745,Sarantaporo,178,Larissa Prefecture,105056,Thessalia
3746,Tirnavos,178,Larissa Prefecture,105056,Thessalia
3747,Farsala,178,Larissa Prefecture,105056,Thessalia
3748,Agios Nikolaos,179,Lasithi Prefecture,105051,Crete
3749,Ierapetra,179,Lasithi Prefecture,105051,Crete
3750,Itanos,179,Lasithi Prefecture,105051,Crete
3751,Lefki,179,Lasithi Prefecture,105051,Crete
3752,Makris Gialos,179,Lasithi Prefecture,105051,Crete
3753,Neapoli,179,Lasithi Prefecture,105051,Crete
3754,Oropedio Lasithiou,179,Lasithi Prefecture,105051,Crete
3755,Siteia,179,Lasithi Prefecture,105051,Crete
3756,Lesvos - Agia Paraskevi,180,Lesvos Prefecture,105052,Aegean Islands
3757,Lesvos - Agiasos,180,Lesvos Prefecture,105052,Aegean Islands
3758,Agios Efstratios,180,Lesvos Prefecture,105052,Aegean Islands
3759,Limnos - Atsiki,180,Lesvos Prefecture,105052,Aegean Islands
3760,Lesvos - Geras,180,Lesvos Prefecture,105052,Aegean Islands
3761,Lesvos - Eresos / Antissa,180,Lesvos Prefecture,105052,Aegean Islands
3762,Lesvos - Evergetoula,180,Lesvos Prefecture,105052,Aegean Islands
3763,Lesvos - Kalloni,180,Lesvos Prefecture,105052,Aegean Islands
3764,Lesvos - Loutropoli Thermis,180,Lesvos Prefecture,105052,Aegean Islands
3765,Lesvos - Mantamados,180,Lesvos Prefecture,105052,Aegean Islands
3766,Lesvos - Mithimna,180,Lesvos Prefecture,105052,Aegean Islands
3767,Limnos - Moudros,180,Lesvos Prefecture,105052,Aegean Islands
3768,Limnos - Mirina,180,Lesvos Prefecture,105052,Aegean Islands
3769,Lesvos - Mitilini,180,Lesvos Prefecture,105052,Aegean Islands
3770,Limnos - Nea Koutali,180,Lesvos Prefecture,105052,Aegean Islands
3771,Lesvos - Petra,180,Lesvos Prefecture,105052,Aegean Islands
3772,Lesvos - Plomari,180,Lesvos Prefecture,105052,Aegean Islands
3773,Lesvos - Polichnitos,180,Lesvos Prefecture,105052,Aegean Islands
3776,Kalamos,181,Lefkada Prefecture,105053,Ionian Islands
3778,Kastos,181,Lefkada Prefecture,105053,Ionian Islands
3780,Meganisi,181,Lefkada Prefecture,105053,Ionian Islands
3782,Agria,182,Magnesia,105056,Thessalia
3783,Aisonia,182,Magnesia,105056,Thessalia
3784,Almiros,182,Magnesia,105056,Thessalia
3785,Alonnisos,125000,Sporades,105052,Aegean Islands
3786,Anavra,182,Magnesia,105056,Thessalia
3787,Argalasti,182,Magnesia,105056,Thessalia
3788,Artemida,182,Magnesia,105056,Thessalia
3789,Afetes,182,Magnesia,105056,Thessalia
3790,Volos,182,Magnesia,105056,Thessalia
3791,Zagora,182,Magnesia,105056,Thessalia
3792,Iolkos,182,Magnesia,105056,Thessalia
3793,Karla,182,Magnesia,105056,Thessalia
3794,Keramidi,182,Magnesia,105056,Thessalia
3795,Makrinitsa,182,Magnesia,105056,Thessalia
3796,Milies,182,Magnesia,105056,Thessalia
3797,Mouresi,182,Magnesia,105056,Thessalia
3798,Nea Agchialos,182,Magnesia,105056,Thessalia
3799,Nea Ionia Volou,182,Magnesia,105056,Thessalia
3800,Portaria,182,Magnesia,105056,Thessalia
3801,Pteleos,182,Magnesia,105056,Thessalia
3802,Sipiada,182,Magnesia,105056,Thessalia
3803,Skiathos,125000,Sporades,105052,Aegean Islands
3804,Skopelos,125000,Sporades,105052,Aegean Islands
3805,Sourpi,182,Magnesia,105056,Thessalia
3806,Trikeri,182,Magnesia,105056,Thessalia
3807,Feron,182,Magnesia,105056,Thessalia
3808,Avia,183,Messinia,105050,Peloponnisos
3809,Aetou,183,Messinia,105050,Peloponnisos
3810,Epia,183,Messinia,105050,Peloponnisos
3811,Andania,183,Messinia,105050,Peloponnisos
3812,Androusa,183,Messinia,105050,Peloponnisos
3813,Ario,183,Messinia,105050,Peloponnisos
3814,Aristomenis,183,Messinia,105050,Peloponnisos
3815,Arfara,183,Messinia,105050,Peloponnisos
3816,Avlona,183,Messinia,105050,Peloponnisos
3817,Voufrada,183,Messinia,105050,Peloponnisos
3818,Gargalianoi,183,Messinia,105050,Peloponnisos
3819,Dorio,183,Messinia,105050,Peloponnisos
3820,Eira,183,Messinia,105050,Peloponnisos
3821,Thouria,183,Messinia,105050,Peloponnisos
3822,Ithomi,183,Messinia,105050,Peloponnisos
3823,Kalamata,183,Messinia,105050,Peloponnisos
3824,Koroni,183,Messinia,105050,Peloponnisos
3825,Kiparissia,183,Messinia,105050,Peloponnisos
3826,Lefktros,183,Messinia,105050,Peloponnisos
3827,Methoni,183,Messinia,105050,Peloponnisos
3828,Meligala,183,Messinia,105050,Peloponnisos
3829,Messini,183,Messinia,105050,Peloponnisos
3830,Nestoras,183,Messinia,105050,Peloponnisos
3831,Oichalia,183,Messinia,105050,Peloponnisos
3832,Papaflessas,183,Messinia,105050,Peloponnisos
3833,Petalidi,183,Messinia,105050,Peloponnisos
3834,Pilos,183,Messinia,105050,Peloponnisos
3835,Trikorfo,183,Messinia,105050,Peloponnisos
3836,Tripila,183,Messinia,105050,Peloponnisos
3837,Filiatra,183,Messinia,105050,Peloponnisos
3838,Chiliochoria,183,Messinia,105050,Peloponnisos
3839,Avdira,184,Xanthi Prefecture,105058,Thraki
3840,Vistonida,184,Xanthi Prefecture,105058,Thraki
3841,Therma,184,Xanthi Prefecture,105058,Thraki
3842,Kotili,184,Xanthi Prefecture,105058,Thraki
3843,Miki,184,Xanthi Prefecture,105058,Thraki
3844,Xanthi,184,Xanthi Prefecture,105058,Thraki
3845,Satres,184,Xanthi Prefecture,105058,Thraki
3846,Selero,184,Xanthi Prefecture,105058,Thraki
3847,Stavroupoli,184,Xanthi Prefecture,105058,Thraki
3848,Topeiro,184,Xanthi Prefecture,105058,Thraki
3849,Aridaia,185,Pella,105057,Macedonia
3850,Vegoritida,185,Pella,105057,Macedonia
3851,Giannitsa,185,Pella,105057,Macedonia
3852,Edessa,185,Pella,105057,Macedonia
3853,Exaplatanos,185,Pella,105057,Macedonia
3854,Kria Vrisi,185,Pella,105057,Macedonia
3855,Kirros,185,Pella,105057,Macedonia
3856,Megas Alexandros,185,Pella,105057,Macedonia
3857,Meniida,185,Pella,105057,Macedonia
3858,Pella,185,Pella,105057,Macedonia
3859,Skidra,185,Pella,105057,Macedonia
3860,Aiginio,186,Pieria Prefecture,105057,Macedonia
3861,Easts Olimpos,186,Pieria Prefecture,105057,Macedonia
3862,Dion,186,Pieria Prefecture,105057,Macedonia
3863,Elafina,186,Pieria Prefecture,105057,Macedonia
3864,Katerini,186,Pieria Prefecture,105057,Macedonia
3865,Kolindros,186,Pieria Prefecture,105057,Macedonia
3866,Korinos,186,Pieria Prefecture,105057,Macedonia
3867,Litochoro,186,Pieria Prefecture,105057,Macedonia
3868,Methoni,186,Pieria Prefecture,105057,Macedonia
3869,Paralia,186,Pieria Prefecture,105057,Macedonia
3870,Petra,186,Pieria Prefecture,105057,Macedonia
3871,Pieria,186,Pieria Prefecture,105057,Macedonia
3872,Pidna,186,Pieria Prefecture,105057,Macedonia
3873,Anogeio,187,Preveza Prefecture,105055,Ipiros
3874,Zaloggo,187,Preveza Prefecture,105055,Ipiros
3875,Thesprotiko,187,Preveza Prefecture,105055,Ipiros
3876,Kranea,187,Preveza Prefecture,105055,Ipiros
3877,Louros,187,Preveza Prefecture,105055,Ipiros
3878,Parga,187,Preveza Prefecture,105055,Ipiros
3879,Preveza,187,Preveza Prefecture,105055,Ipiros
3880,Fanari,187,Preveza Prefecture,105055,Ipiros
3881,Filippiada,187,Preveza Prefecture,105055,Ipiros
3882,Anogeia,188,Rethymno Prefecture,105051,Crete
3883,Arkadi,188,Rethymno Prefecture,105051,Crete
3884,Geropotamos,188,Rethymno Prefecture,105051,Crete
3885,Kouloukonas,188,Rethymno Prefecture,105051,Crete
3886,Kourites,188,Rethymno Prefecture,105051,Crete
3887,Lampi,188,Rethymno Prefecture,105051,Crete
3888,Lappa,188,Rethymno Prefecture,105051,Crete
3889,Nikiforos Fokas,188,Rethymno Prefecture,105051,Crete
3890,Rethimno,188,Rethymno Prefecture,105051,Crete
3891,Sivritos,188,Rethymno Prefecture,105051,Crete
3892,Foinikas,188,Rethymno Prefecture,105051,Crete
3893,Aigeiros,189,Rodopi Prefecture,105058,Thraki
3894,Amaxades,189,Rodopi Prefecture,105058,Thraki
3895,Arriana,189,Rodopi Prefecture,105058,Thraki
3896,Iasmos,189,Rodopi Prefecture,105058,Thraki
3897,Kechros,189,Rodopi Prefecture,105058,Thraki
3898,Komotini,189,Rodopi Prefecture,105058,Thraki
3899,Maroneia,189,Rodopi Prefecture,105058,Thraki
3900,Neo Sidirochori,189,Rodopi Prefecture,105058,Thraki
3901,Organi,189,Rodopi Prefecture,105058,Thraki
3902,Sapes,189,Rodopi Prefecture,105058,Thraki
3903,Sostis,189,Rodopi Prefecture,105058,Thraki
3904,Fillira,189,Rodopi Prefecture,105058,Thraki
3912,Fourni Korsoi,190,Samos Prefecture,105052,Aegean Islands
3913,Agkistro,191,Serres Prefecture,105057,Macedonia
3914,Alistrati,191,Serres Prefecture,105057,Macedonia
3915,Amfipoli,191,Serres Prefecture,105057,Macedonia
3916,Ano Vronti,191,Serres Prefecture,105057,Macedonia
3917,Achinos,191,Serres Prefecture,105057,Macedonia
3918,Achladochori,191,Serres Prefecture,105057,Macedonia
3919,Visaltia,191,Serres Prefecture,105057,Macedonia
3920,Emmanouil Pappas,191,Serres Prefecture,105057,Macedonia
3921,Irakleia,191,Serres Prefecture,105057,Macedonia
3922,Kerkini,191,Serres Prefecture,105057,Macedonia
3923,Kormista,191,Serres Prefecture,105057,Macedonia
3924,Lefkonas,191,Serres Prefecture,105057,Macedonia
3925,Kato Mitrousi,191,Serres Prefecture,105057,Macedonia
3926,Nea Zichni,191,Serres Prefecture,105057,Macedonia
3927,Nigrita,191,Serres Prefecture,105057,Macedonia
3928,Oreini,191,Serres Prefecture,105057,Macedonia
3929,Petritsi,191,Serres Prefecture,105057,Macedonia
3930,Promachonas,191,Serres Prefecture,105057,Macedonia
3931,Proti,191,Serres Prefecture,105057,Macedonia
3932,Rodolivos,191,Serres Prefecture,105057,Macedonia
3933,Serres,191,Serres Prefecture,105057,Macedonia
3934,Sidirokastro,191,Serres Prefecture,105057,Macedonia
3935,Skotoussa,191,Serres Prefecture,105057,Macedonia
3936,Skoutari,191,Serres Prefecture,105057,Macedonia
3937,Strimonas,191,Serres Prefecture,105057,Macedonia
3938,Strimoniko,191,Serres Prefecture,105057,Macedonia
3939,Tragilos,191,Serres Prefecture,105057,Macedonia
3940,Aithikoi,192,Trikala Prefecture,105056,Thessalia
3941,Aspropotamos,192,Trikala Prefecture,105056,Thessalia
3942,Vasiliki,192,Trikala Prefecture,105056,Thessalia
3943,Gomfoi,192,Trikala Prefecture,105056,Thessalia
3944,Estiaiotida,192,Trikala Prefecture,105056,Thessalia
3945,Kalampaka,192,Trikala Prefecture,105056,Thessalia
3946,Kallidendro,192,Trikala Prefecture,105056,Thessalia
3947,Kastania,192,Trikala Prefecture,105056,Thessalia
3948,Kleinovos,192,Trikala Prefecture,105056,Thessalia
3949,Koziakas,192,Trikala Prefecture,105056,Thessalia
3950,Malakasi,192,Trikala Prefecture,105056,Thessalia
3951,Megala Kalivia,192,Trikala Prefecture,105056,Thessalia
3952,Mirofillo,192,Trikala Prefecture,105056,Thessalia
3953,Neraida,192,Trikala Prefecture,105056,Thessalia
3954,Ichalias,192,Trikala Prefecture,105056,Thessalia
3955,Paliokastro,192,Trikala Prefecture,105056,Thessalia
3956,Paralithaioi,192,Trikala Prefecture,105056,Thessalia
3957,Pellinaio,192,Trikala Prefecture,105056,Thessalia
3958,Pialeia,192,Trikala Prefecture,105056,Thessalia
3959,Pili,192,Trikala Prefecture,105056,Thessalia
3960,Pindaio,192,Trikala Prefecture,105056,Thessalia
3961,Trikala,192,Trikala Prefecture,105056,Thessalia
3962,Timfaios,192,Trikala Prefecture,105056,Thessalia
3963,Faloreia,192,Trikala Prefecture,105056,Thessalia
3964,Farkadona,192,Trikala Prefecture,105056,Thessalia
3965,Chasia,192,Trikala Prefecture,105056,Thessalia
3966,Agios Georgios Timfristou,193,Phthiotis,105054,Sterea Ellada
3967,Agios Konstantinos,193,Phthiotis,105054,Sterea Ellada
3968,Amfikleia,193,Phthiotis,105054,Sterea Ellada
3969,Atalanti,193,Phthiotis,105054,Sterea Ellada
3970,Gorgopotamos,193,Phthiotis,105054,Sterea Ellada
3971,Dafnouses,193,Phthiotis,105054,Sterea Ellada
3972,Domokos,193,Phthiotis,105054,Sterea Ellada
3973,Elateia,193,Phthiotis,105054,Sterea Ellada
3974,Echineon,193,Phthiotis,105054,Sterea Ellada
3975,Thessaliotida,193,Phthiotis,105054,Sterea Ellada
3976,Kamena Vourla,193,Phthiotis,105054,Sterea Ellada
3977,Lamia,193,Phthiotis,105054,Sterea Ellada
3978,Leianokladi,193,Phthiotis,105054,Sterea Ellada
3979,Makrakomi,193,Phthiotis,105054,Sterea Ellada
3981,Molos,193,Phthiotis,105054,Sterea Ellada
3982,Xiniada,193,Phthiotis,105054,Sterea Ellada
3983,Opounta,193,Phthiotis,105054,Sterea Ellada
3984,Pavliani,193,Phthiotis,105054,Sterea Ellada
3985,Pelasgia,193,Phthiotis,105054,Sterea Ellada
3986,Spercheiada,193,Phthiotis,105054,Sterea Ellada
3987,Stilida,193,Phthiotis,105054,Sterea Ellada
3988,Tithorea,193,Phthiotis,105054,Sterea Ellada
3989,Timfristos,193,Phthiotis,105054,Sterea Ellada
3990,Ipati,193,Phthiotis,105054,Sterea Ellada
3991,Aetos,194,Florina Prefecture,105057,Macedonia
3992,Amintaio,194,Florina Prefecture,105057,Macedonia
3993,Variko,194,Florina Prefecture,105057,Macedonia
3994,Kato Kleines,194,Florina Prefecture,105057,Macedonia
3995,Kristalopigi,194,Florina Prefecture,105057,Macedonia
3996,Lechovo,194,Florina Prefecture,105057,Macedonia
3997,Meliti,194,Florina Prefecture,105057,Macedonia
3998,Nimfaio,194,Florina Prefecture,105057,Macedonia
3999,Perasma,194,Florina Prefecture,105057,Macedonia
4000,Prespes,194,Florina Prefecture,105057,Macedonia
4001,Filotas,194,Florina Prefecture,105057,Macedonia
4002,Florina,194,Florina Prefecture,105057,Macedonia
4003,Amfissa,195,Fokida,105054,Sterea Ellada
4004,Vardousioi,195,Fokida,105054,Sterea Ellada
4005,Galaxidi,195,Fokida,105054,Sterea Ellada
4006,Gravia,195,Fokida,105054,Sterea Ellada
4007,Delfoi,195,Fokida,105054,Sterea Ellada
4008,Desfina,195,Fokida,105054,Sterea Ellada
4009,Efpalio,195,Fokida,105054,Sterea Ellada
4010,Itea,195,Fokida,105054,Sterea Ellada
4011,Kallias,195,Fokida,105054,Sterea Ellada
4012,Lidoriki,195,Fokida,105054,Sterea Ellada
4013,Parnassos,195,Fokida,105054,Sterea Ellada
4014,Tolofona,195,Fokida,105054,Sterea Ellada
4015,Anthemountas,196,Chalkidiki,105057,Macedonia
4016,Arnaia,196,Chalkidiki,105057,Macedonia
4017,Zervochoria,196,Chalkidiki,105057,Macedonia
4018,Kallikrateia,196,Chalkidiki,105057,Macedonia
4019,Kassandra,196,Chalkidiki,105057,Macedonia
4020,Moudania,196,Chalkidiki,105057,Macedonia
4021,Ormilia,196,Chalkidiki,105057,Macedonia
4022,Pallini,196,Chalkidiki,105057,Macedonia
4023,Panagia,196,Chalkidiki,105057,Macedonia
4024,Poligiros,196,Chalkidiki,105057,Macedonia
4025,Sithonia,196,Chalkidiki,105057,Macedonia
4026,Stagiron - Akanthou,196,Chalkidiki,105057,Macedonia
4027,Toroni,196,Chalkidiki,105057,Macedonia
4028,Triglia,196,Chalkidiki,105057,Macedonia
4029,Akrotiri,197,Chania Prefecture,105051,Crete
4030,East Selinos,197,Chania Prefecture,105051,Crete
4031,Armenoi,197,Chania Prefecture,105051,Crete
4032,Asi Gonia,197,Chania Prefecture,105051,Crete
4033,Vamos,197,Chania Prefecture,105051,Crete
4034,Voukolies,197,Chania Prefecture,105051,Crete
4035,Gavdos,197,Chania Prefecture,105051,Crete
4036,Georgioupoli,197,Chania Prefecture,105051,Crete
4037,El. Venizelos,197,Chania Prefecture,105051,Crete
4038,Therisos,197,Chania Prefecture,105051,Crete
4039,Innachori,197,Chania Prefecture,105051,Crete
4040,Kandanos,197,Chania Prefecture,105051,Crete
